Time_s,plane_moving_state,TAS_mps,alt_agl_m,MLG_NR,FLG_NR,lat,lon,alt_msl,phi,theta,psi,p,q,r,V_b_tas_0,V_b_tas_1,V_b_tas_2,V_ned_gnd_0,V_ned_gnd_1,V_ned_gnd_2,pos_ned_0,pos_ned_1,pos_ned_2,p_dot,q_dot,r_dot,Accel_b_0,Accel_b_1,Accel_b_2,ArduPlane_Mode,delta_e,delta_aL,delta_aR,delta_r,delta_f,delta_a,pwm_ailL,pwm_ailR,pwm_elev,pwm_rud,pwm_flap,pwm_nlg,pwm_mot0,mot0_thr_cmd,mot1_thr_cmd,total_rotor_force,Lift_Coeff,Moment_Coeff,Drag_Coeff,Lift_N,Drag_N,Side_N
221.98499,2,9.91615,-0.00000,10.87602,0.00000,0.00000,0.00000,0.00000,0.00000,0.05352,-0.69255,0.00000,-0.00461,0.00000,9.90602,0.14510,0.42405,7.50983,-6.23052,0.00000,3.31053,-2.74529,0.00000,0.00000,0.02287,0.00000,0.08188,-0.00000,0.00439,13,-0.04669,-0.34907,0.34907,0.13090,0.34907,0.34907,1900.0,1900.0,1393.0,1700.0,1600.0,1500.0,1180.0,0.10000,0.10000,25.59907,1.62708,-0.00110,0.23855,165.20869,24.22162,4.69009
222.08653,2,9.87406,-0.00000,11.74513,0.00000,0.00000,0.00000,0.00000,0.00000,0.05304,-0.69255,0.00000,-0.00486,0.00000,9.85510,0.10655,0.60231,7.51797,-6.23727,0.00000,4.06789,-3.37363,0.00000,0.00000,0.00817,0.00000,0.09228,-0.00000,0.00490,13,-0.04581,-0.34907,0.34907,0.13090,0.34907,0.34907,1900.0,1900.0,1395.0,1700.0,1600.0,1500.0,1180.0,0.10000,0.10000,25.70075,1.63232,-0.00284,0.23937,164.33676,24.09941,4.65036
222.18808,2,9.79313,-0.00000,13.31708,0.00000,0.00000,0.00000,0.00000,0.00000,0.05250,-0.69255,0.00000,-0.00572,0.00000,9.77152,0.14501,0.63387,7.52635,-6.24422,0.00000,4.82608,-4.00265,0.00000,0.00000,-0.01085,0.00000,0.10794,-0.00000,0.00567,13,-0.04494,-0.34907,0.34907,0.13090,0.34907,0.34907,1900.0,1900.0,1397.0,1700.0,1600.0,1500.0,1180.0,0.10000,0.10000,25.89624,1.64347,-0.00476,0.24133,162.75755,23.89959,4.57444
222.28963,2,9.86505,-0.00000,12.33224,0.00000,0.00000,0.00000,0.00000,0.00000,0.05188,-0.69255,0.00000,-0.00665,0.00000,9.84601,0.28812,0.54061,7.53484,-6.25126,0.00000,5.58511,-4.63238,0.00000,0.00000,0.00386,0.00000,0.08660,-0.00000,0.00450,13,-0.04451,-0.34907,0.34907,0.13090,0.34907,0.34907,1900.0,1900.0,1398.0,1700.0,1600.0,1500.0,1180.0,0.10000,0.10000,25.72252,1.62978,-0.00306,0.23871,163.78160,23.98843,4.64187
222.39117,2,9.80614,-0.00000,13.59448,0.00000,0.00000,0.00000,0.00000,0.00000,0.05116,-0.69255,0.00000,-0.00743,0.00000,9.78094,0.16491,0.68298,7.54334,-6.25832,0.00000,6.34500,-5.26283,0.00000,0.00000,-0.00926,0.00000,0.10813,-0.00000,0.00554,13,-0.04363,-0.34907,0.34907,0.13090,0.34907,0.34907,1900.0,1900.0,1400.0,1700.0,1600.0,1500.0,1180.0,0.10000,0.10000,25.86481,1.63670,-0.00422,0.23986,162.51892,23.81752,4.58660
222.49272,2,9.67072,-0.00000,16.28122,0.00000,0.00000,0.00000,0.00000,0.00000,0.05040,-0.69255,0.00000,-0.00753,0.00000,9.64882,0.16690,0.62867,7.55179,-6.26533,0.00000,7.10575,-5.89398,0.00000,0.00000,-0.02129,0.00000,0.07345,-0.00000,0.00371,13,-0.04363,-0.34907,0.34907,0.13090,0.34907,0.34907,1900.0,1900.0,1400.0,1700.0,1600.0,1500.0,1180.0,0.10000,0.10000,26.19195,1.65535,-0.00402,0.24335,159.86223,23.50068,4.46079
222.59427,2,9.94272,-0.00000,11.82464,0.00000,0.00000,0.00000,0.00000,0.00000,0.04965,-0.69255,0.00000,-0.00717,0.00000,9.92357,0.12960,0.60295,7.56027,-6.27237,0.00000,0.35333,-0.28791,0.00000,0.00000,0.01887,0.00000,0.12758,-0.00000,0.00634,13,-0.04276,-0.34907,0.34907,0.13090,0.34907,0.34907,1900.0,1900.0,1402.0,1700.0,1600.0,1500.0,1180.0,0.10000,0.10000,25.53489,1.60990,-0.00090,0.23468,164.34184,23.95658,4.71525
222.69582,2,9.94894,-0.00000,12.00597,0.00000,0.00000,0.00000,0.00000,0.00000,0.04895,-0.69255,0.00000,-0.00678,0.00000,9.93272,0.10980,0.55724,7.56877,-6.27942,0.00000,1.11578,-0.92048,0.00000,0.00000,0.02155,0.00000,0.10284,-0.00000,0.00504,13,-0.04232,-0.34907,0.34907,0.13090,0.34907,0.34907,1900.0,1900.0,1403.0,1700.0,1600.0,1500.0,1180.0,0.10000,0.10000,25.51985,1.60645,-0.00029,0.23394,164.19441,23.91084,4.72116
222.79736,2,10.02022,-0.00000,10.98173,0.00000,0.00000,0.00000,0.00000,0.00000,0.04827,-0.69255,0.00000,-0.00668,0.00000,10.00069,0.12302,0.61305,7.57739,-6.28656,0.00000,1.87909,-1.55376,0.00000,0.00000,0.02745,0.00000,0.14097,-0.00000,0.00681,13,-0.04145,-0.34907,0.34907,0.13090,0.34907,0.34907,1900.0,1900.0,1405.0,1700.0,1600.0,1500.0,1180.0,0.10000,0.10000,25.34768,1.59359,-0.00017,0.23141,165.22215,23.99291,4.78905
222.89891,2,9.86819,-0.00000,13.87112,0.00000,0.00000,0.00000,0.00000,0.00000,0.04762,-0.69255,0.00000,-0.00631,0.00000,9.85467,0.21456,0.46968,7.58604,-6.29374,0.00000,2.64328,-2.18776,0.00000,0.00000,0.00333,0.00000,0.10564,-0.00000,0.00503,13,-0.04102,-0.34819,0.34819,0.13090,0.34907,0.34819,1899.0,1899.0,1406.0,1700.0,1600.0,1500.0,1180.0,0.10000,0.10000,25.71493,1.61453,-0.00175,0.23515,162.35207,23.64561,4.64351
223.00046,2,9.91011,-0.00000,13.41321,0.00000,0.00000,0.00000,0.00000,0.00000,0.04702,-0.69255,0.00000,-0.00541,0.00000,9.89804,0.22677,0.43322,7.59465,-6.30089,0.00000,3.40834,-2.82249,0.00000,0.00000,0.01702,0.00000,0.11013,-0.00000,0.00518,13,-0.04102,-0.34907,0.34907,0.13090,0.34907,0.34907,1900.0,1900.0,1406.0,1700.0,1600.0,1500.0,1180.0,0.10000,0.10000,25.61367,1.60565,0.00019,0.23349,162.83400,23.67906,4.68437
223.10201,2,9.91636,-0.00000,13.47828,0.00000,0.00000,0.00000,0.00000,0.00000,0.04652,-0.69255,0.00000,-0.00451,0.00000,9.90550,0.20905,0.41415,7.60333,-6.30808,0.00000,4.17426,-3.45794,0.00000,0.00000,0.01589,0.00000,0.12066,-0.00000,0.00562,13,-0.04058,-0.34819,0.34819,0.13090,0.34907,0.34819,1899.0,1899.0,1407.0,1700.0,1600.0,1500.0,1180.0,0.10000,0.10000,25.59858,1.60306,0.00006,0.23288,162.77681,23.64641,4.68895
223.20355,2,9.96586,-0.00000,12.77331,0.00000,0.00000,0.00000,0.00000,0.00000,0.04612,-0.69255,0.00000,-0.00346,0.00000,9.94286,0.32445,0.59390,7.61183,-6.31514,0.00000,4.94106,-4.09411,0.00000,0.00000,0.02028,0.00000,0.09669,-0.00000,0.00446,13,-0.04014,-0.34907,0.34907,0.13090,0.34907,0.34907,1900.0,1900.0,1408.0,1700.0,1600.0,1500.0,1180.0,0.10000,0.10000,25.47900,1.59431,0.00018,0.23118,163.50789,23.70936,4.73723
223.30510,2,9.81681,-0.00000,15.40436,0.00000,0.00000,0.00000,0.00000,0.00000,0.04582,-0.69255,0.00000,-0.00251,0.00000,9.80767,0.04236,0.42146,7.62022,-6.32210,0.00000,5.70872,-4.73100,0.00000,0.00000,-0.00972,0.00000,0.08031,-0.00000,0.00368,13,-0.03971,-0.34907,0.34907,0.13090,0.34907,0.34907,1900.0,1900.0,1409.0,1700.0,1600.0,1500.0,1180.0,0.10000,0.10000,25.83903,1.61661,-0.00265,0.23518,160.87321,23.40315,4.59659
223.40665,2,9.93982,-0.00000,13.34788,0.00000,0.00000,0.00000,0.00000,0.00000,0.04559,-0.69255,0.00000,-0.00218,0.00000,9.92564,0.19168,0.49486,7.62880,-6.32922,0.00000,6.47722,-5.36858,0.00000,0.00000,0.00585,0.00000,0.12597,-0.00000,0.00575,13,-0.03927,-0.34907,0.34907,0.13090,0.34907,0.34907,1900.0,1900.0,1410.0,1700.0,1600.0,1500.0,1180.0,0.10000,0.10000,25.54190,1.59694,-0.00173,0.23147,162.92314,23.61512,4.71250
223.50819,2,10.11252,-0.00000,10.46184,0.00000,0.00000,0.00000,0.00000,0.00000,0.04539,-0.69255,0.00000,-0.00177,0.00000,10.10231,0.17719,0.41833,7.63697,-6.33600,0.00000,7.24657,-6.00687,0.00000,0.00000,0.02846,0.00000,0.06787,-0.00000,0.00308,13,-0.03883,-0.34907,0.34907,0.13090,0.34907,0.34907,1900.0,1900.0,1411.0,1700.0,1600.0,1500.0,1180.0,0.10000,0.10000,25.12473,1.57066,-0.00044,0.22660,165.85860,23.92821,4.87768
223.60974,2,9.97761,-0.00000,12.80412,0.00000,0.00000,0.00000,0.00000,0.00000,0.04520,-0.69255,0.00000,-0.00208,0.00000,9.95718,0.26255,0.58163,7.64508,-6.34273,0.00000,0.41365,-0.33947,0.00000,0.00000,0.00209,0.00000,0.10869,-0.00000,0.00492,13,-0.03840,-0.34907,0.34907,0.13090,0.34907,0.34907,1900.0,1900.0,1412.0,1700.0,1600.0,1500.0,1180.0,0.10000,0.10000,25.45061,1.59031,-0.00282,0.23011,163.48331,23.65531,4.74841
223.71129,2,9.79463,-0.00000,15.98030,0.00000,0.00000,0.00000,0.00000,0.00000,0.04497,-0.69255,0.00000,-0.00253,0.00000,9.78708,0.08715,0.37450,7.65312,-6.34940,0.00000,1.18463,-0.97911,0.00000,0.00000,-0.03138,0.00000,0.11643,-0.00000,0.00524,13,-0.03796,-0.34907,0.34907,0.13090,0.34907,0.34907,1900.0,1900.0,1413.0,1700.0,1600.0,1500.0,1180.0,0.10000,0.10000,25.89264,1.61803,-0.00587,0.23515,160.28716,23.29475,4.57584
223.81284,2,9.88042,-0.00000,14.64244,0.00000,0.00000,0.00000,0.00000,0.00000,0.04469,-0.69255,0.00000,-0.00296,0.00000,9.87135,0.30601,0.29214,7.66106,-6.35599,0.00000,1.95643,-1.61943,0.00000,0.00000,-0.02004,0.00000,0.07083,-0.00000,0.00317,13,-0.03752,-0.34907,0.34907,0.13090,0.34907,0.34907,1900.0,1900.0,1414.0,1700.0,1600.0,1500.0,1180.0,0.10000,0.10000,25.68539,1.60369,-0.00503,0.23245,161.66263,23.43263,4.65635
223.91438,2,9.98268,-0.00000,12.99977,0.00000,0.00000,0.00000,0.00000,0.00000,0.04437,-0.69255,0.00000,-0.00343,0.00000,9.97642,0.12857,0.32908,7.66883,-6.36244,0.00000,2.72900,-2.26040,0.00000,0.00000,-0.00565,0.00000,0.09923,-0.00000,0.00441,13,-0.03709,-0.34907,0.34907,0.13090,0.34907,0.34907,1900.0,1900.0,1415.0,1700.0,1600.0,1500.0,1180.0,0.10000,0.10000,25.43837,1.58701,-0.00393,0.22934,163.30952,23.60035,4.75323
224.01593,2,10.03913,-0.00000,12.13804,0.00000,0.00000,0.00000,0.00000,0.00000,0.04398,-0.69255,0.00000,-0.00424,0.00000,10.02985,0.10134,0.41945,7.67658,-6.36887,0.00000,3.50236,-2.90202,0.00000,0.00000,-0.00483,0.00000,0.11360,-0.00000,0.00500,13,-0.03622,-0.34907,0.34907,0.13090,0.34907,0.34907,1900.0,1900.0,1417.0,1700.0,1600.0,1500.0,1180.0,0.10000,0.10000,25.30201,1.57753,-0.00447,0.22751,164.17496,23.67702,4.80714
224.11748,2,10.07757,-0.00000,11.67613,0.00000,0.00000,0.00000,0.00000,0.00000,0.04351,-0.69255,0.00000,-0.00499,0.00000,10.07199,0.12988,0.30914,7.68426,-6.37524,0.00000,4.27650,-3.54428,0.00000,0.00000,0.00191,0.00000,0.10882,-0.00000,0.00474,13,-0.03578,-0.34907,0.34907,0.13090,0.34907,0.34907,1900.0,1900.0,1418.0,1700.0,1600.0,1500.0,1180.0,0.10000,0.10000,25.20914,1.57011,-0.00372,0.22612,164.65669,23.71319,4.84403
224.21902,2,10.00628,-0.00000,13.12460,0.00000,0.00000,0.00000,0.00000,0.00000,0.04297,-0.69255,0.00000,-0.00566,0.00000,9.99218,0.24659,0.47038,7.69194,-6.38161,0.00000,5.05141,-4.18718,0.00000,0.00000,-0.00819,0.00000,0.08030,-0.00000,0.00345,13,-0.03534,-0.34907,0.34907,0.13090,0.34907,0.34907,1900.0,1900.0,1419.0,1700.0,1600.0,1500.0,1180.0,0.10000,0.10000,25.38134,1.57877,-0.00422,0.22765,163.23044,23.53648,4.77574
224.32057,2,9.98576,-0.00000,13.70564,0.00000,0.00000,0.00000,0.00000,0.00000,0.04237,-0.69255,0.00000,-0.00615,0.00000,9.97192,0.15105,0.50347,7.69978,-6.38811,0.00000,5.82710,-4.83073,0.00000,0.00000,-0.00973,0.00000,0.10005,-0.00000,0.00424,13,-0.03491,-0.34907,0.34907,0.13090,0.34907,0.34907,1900.0,1900.0,1420.0,1700.0,1600.0,1500.0,1180.0,0.10000,0.10000,25.43092,1.57968,-0.00398,0.22776,162.65527,23.45191,4.75617
224.42212,2,9.84647,-0.00000,16.27608,0.00000,0.00000,0.00000,0.00000,0.00000,0.04175,-0.69255,0.00000,-0.00626,0.00000,9.83618,0.03117,0.44892,7.70758,-6.39459,0.00000,6.60358,-5.47494,0.00000,0.00000,-0.03109,0.00000,0.15051,-0.00000,0.00629,13,-0.03447,-0.34907,0.34907,0.13090,0.34907,0.34907,1900.0,1900.0,1421.0,1700.0,1600.0,1500.0,1180.0,0.10000,0.10000,25.76740,1.59880,-0.00545,0.23119,160.06375,23.14528,4.62441
224.52367,2,9.98808,-0.00000,14.17765,0.00000,0.00000,0.00000,0.00000,0.00000,0.04110,-0.69255,0.00000,-0.00644,0.00000,9.98113,0.11602,0.35428,7.71568,-6.40131,0.00000,7.38087,-6.11981,0.00000,0.00000,-0.00602,0.00000,0.10466,-0.00000,0.00430,13,-0.03403,-0.34907,0.34907,0.13090,0.34907,0.34907,1900.0,1900.0,1422.0,1700.0,1600.0,1500.0,1180.0,0.10000,0.10000,25.42531,1.57470,-0.00294,0.22674,162.21870,23.35749,4.75838
224.62521,2,10.14452,-0.00000,11.79838,0.00000,0.00000,0.00000,0.00000,0.00000,0.04047,-0.69254,0.00000,-0.00624,0.00000,10.13171,0.20629,0.46588,7.72357,-6.40785,0.00000,0.47796,-0.40033,0.00000,0.00000,0.02066,0.00000,0.09327,-0.00000,0.00378,13,-0.03360,-0.34907,0.34907,0.13090,0.34907,0.34907,1900.0,1900.0,1423.0,1700.0,1600.0,1500.0,1180.0,0.10000,0.10000,25.04744,1.54927,-0.00053,0.22209,164.63741,23.60080,4.90860
224.72676,2,9.99256,-0.00000,14.57226,0.00000,0.00000,0.00000,0.00000,0.00000,0.03987,-0.69254,0.00000,-0.00563,0.00000,9.98718,0.04910,0.32415,7.73126,-6.41424,0.00000,1.25683,-1.04652,0.00000,0.00000,-0.00452,0.00000,0.13260,-0.00000,0.00529,13,-0.03316,-0.34907,0.34907,0.13090,0.34907,0.34907,1900.0,1900.0,1424.0,1700.0,1600.0,1500.0,1180.0,0.10000,0.10000,25.41450,1.56967,-0.00232,0.22567,161.84514,23.26871,4.76265
224.82831,2,10.21399,-0.00000,11.09943,0.00000,0.00000,0.00000,0.00000,0.00000,0.03935,-0.69254,0.00000,-0.00447,0.00000,10.20525,0.15501,0.39294,7.73899,-6.42065,0.00000,2.03648,-1.69335,0.00000,0.00000,0.03716,0.00000,0.07717,-0.00000,0.00304,13,-0.03316,-0.34819,0.34819,0.13090,0.34907,0.34819,1899.0,1899.0,1424.0,1700.0,1600.0,1500.0,1180.0,0.10000,0.10000,24.87961,1.53521,0.00154,0.21944,165.38512,23.63946,4.97465
224.92986,2,10.05698,-0.00000,13.84580,0.00000,0.00000,0.00000,0.00000,0.00000,0.03898,-0.69254,0.00000,-0.00309,0.00000,10.04324,0.13262,0.50856,7.74662,-6.42698,0.00000,2.81690,-2.34083,0.00000,0.00000,0.00623,0.00000,0.10549,-0.00000,0.00411,13,-0.03272,-0.34907,0.34907,0.13090,0.34907,0.34907,1900.0,1900.0,1425.0,1700.0,1600.0,1500.0,1180.0,0.10000,0.10000,25.25889,1.55701,-0.00115,0.22325,162.61610,23.31616,4.82425
225.03140,2,10.09266,-0.00000,13.30100,0.00000,0.00000,0.00000,0.00000,0.00000,0.03873,-0.69254,0.00000,-0.00194,0.00000,10.08525,0.02502,0.38579,7.75433,-6.43338,0.00000,3.59810,-2.98895,0.00000,0.00000,0.00568,0.00000,0.11748,-0.00000,0.00455,13,-0.03229,-0.34907,0.34907,0.13090,0.34907,0.34907,1900.0,1900.0,1426.0,1700.0,1600.0,1500.0,1180.0,0.10000,0.10000,25.17270,1.55119,-0.00168,0.22210,163.16052,23.36129,4.85854
225.13295,2,9.99268,-0.00000,15.05015,0.00000,0.00000,0.00000,0.00000,0.00000,0.03858,-0.69254,0.00000,-0.00108,0.00000,9.98985,0.15462,0.18062,7.76176,-6.43954,0.00000,4.38006,-3.63770,0.00000,0.00000,-0.01022,0.00000,0.08553,-0.00000,0.00330,13,-0.03229,-0.34907,0.34907,0.13090,0.34907,0.34907,1900.0,1900.0,1426.0,1700.0,1600.0,1500.0,1180.0,0.10000,0.10000,25.41421,1.56554,-0.00287,0.22465,161.42259,23.16324,4.76276
225.23450,2,10.07193,-0.00000,13.72964,0.00000,0.00000,0.00000,0.00000,0.00000,0.03848,-0.69254,0.00000,-0.00087,0.00000,10.05754,0.28867,0.45415,7.76924,-6.44575,0.00000,5.16277,-4.28708,0.00000,0.00000,-0.00397,0.00000,0.07624,-0.00000,0.00294,13,-0.03185,-0.34907,0.34907,0.13090,0.34907,0.34907,1900.0,1900.0,1427.0,1700.0,1600.0,1500.0,1180.0,0.10000,0.10000,25.22277,1.55369,-0.00292,0.22245,162.75281,23.30165,4.83861
225.33604,2,10.09481,-0.00000,13.33862,0.00000,0.00000,0.00000,0.00000,0.00000,0.03839,-0.69254,0.00000,-0.00106,0.00000,10.08977,0.17108,0.26933,7.77660,-6.45186,0.00000,5.94623,-4.93708,0.00000,0.00000,-0.00638,0.00000,0.09697,-0.00000,0.00372,13,-0.03142,-0.34907,0.34907,0.13090,0.34907,0.34907,1900.0,1900.0,1428.0,1700.0,1600.0,1500.0,1180.0,0.10000,0.10000,25.16750,1.55028,-0.00362,0.22178,163.13376,23.33714,4.86062
225.43759,2,10.26477,-0.00000,10.51240,0.00000,0.00000,0.00000,0.00000,0.00000,0.03825,-0.69254,0.00000,-0.00162,0.00000,10.25654,0.17524,0.37159,7.78380,-6.45783,0.00000,6.73043,-5.58769,0.00000,0.00000,0.01589,0.00000,0.07933,-0.00000,0.00304,13,-0.03098,-0.34907,0.34907,0.13090,0.34907,0.34907,1900.0,1900.0,1429.0,1700.0,1600.0,1500.0,1180.0,0.10000,0.10000,24.75696,1.52557,-0.00229,0.21734,165.98445,23.64698,5.02566
225.53914,2,10.12373,-0.00000,12.97955,0.00000,0.00000,0.00000,0.00000,0.00000,0.03807,-0.69254,0.00000,-0.00195,0.00000,10.11758,0.11579,0.33339,7.79092,-6.46373,0.00000,7.51534,-6.23889,0.00000,0.00000,-0.00319,0.00000,0.08655,-0.00000,0.00330,13,-0.03098,-0.34907,0.34907,0.13090,0.34907,0.34907,1900.0,1900.0,1429.0,1700.0,1600.0,1500.0,1180.0,0.10000,0.10000,25.09765,1.54497,-0.00338,0.22080,163.50818,23.36767,4.88850
225.64069,2,10.15723,-0.00000,12.50845,0.00000,0.00000,0.00000,0.00000,0.00000,0.03788,-0.69254,0.00000,-0.00182,0.00000,10.13899,0.15468,0.58843,7.79793,-6.46955,0.00000,0.54205,-0.44744,0.00000,0.00000,0.00483,0.00000,0.08869,-0.00000,0.00336,13,-0.03098,-0.34819,0.34819,0.13090,0.34907,0.34819,1899.0,1899.0,1429.0,1700.0,1600.0,1500.0,1180.0,0.10000,0.10000,25.01672,1.53931,-0.00245,0.21976,163.98862,23.41205,4.91951
225.74223,2,10.06620,-0.00000,14.10004,0.00000,0.00000,0.00000,0.00000,0.00000,0.03772,-0.69254,0.00000,-0.00125,0.00000,10.06098,0.00287,0.32414,7.80473,-6.47519,0.00000,1.32837,-1.09982,0.00000,0.00000,-0.00871,0.00000,0.08956,-0.00000,0.00338,13,-0.03098,-0.34907,0.34907,0.13090,0.34907,0.34907,1900.0,1900.0,1429.0,1700.0,1600.0,1500.0,1180.0,0.10000,0.10000,25.23661,1.55203,-0.00337,0.22204,162.39336,23.23279,4.83310
225.84378,2,10.30097,-0.00000,10.17365,0.00000,0.00000,0.00000,0.00000,0.00000,0.03762,-0.69254,0.00000,-0.00066,0.00000,10.29256,0.02711,0.41505,7.81146,-6.48078,0.00000,2.11538,-1.75276,0.00000,0.00000,0.02942,0.00000,0.13054,-0.00000,0.00491,13,-0.03098,-0.34907,0.34907,0.13090,0.34907,0.34907,1900.0,1900.0,1429.0,1700.0,1600.0,1500.0,1180.0,0.10000,0.10000,24.66952,1.51796,-0.00041,0.21598,166.32353,23.66485,5.06117
225.94533,2,10.16203,-0.00000,12.50851,0.00000,0.00000,0.00000,0.00000,0.00000,0.03757,-0.69254,0.00000,-0.00035,0.00000,10.15192,0.19251,0.41019,7.81801,-6.48621,0.00000,2.90305,-2.40625,0.00000,0.00000,-0.00080,0.00000,0.08737,-0.00000,0.00328,13,-0.03054,-0.34907,0.34907,0.13090,0.34907,0.34907,1900.0,1900.0,1430.0,1700.0,1600.0,1500.0,1180.0,0.10000,0.10000,25.00513,1.53790,-0.00335,0.21943,163.99315,23.39839,4.92556
226.04688,2,10.18466,-0.00000,12.13579,0.00000,0.00000,0.00000,0.00000,0.00000,0.03755,-0.69254,0.00000,-0.00003,0.00000,10.17638,0.17214,0.37271,7.82437,-6.49149,0.00000,3.69138,-3.06029,0.00000,0.00000,0.00250,0.00000,0.08387,-0.00000,0.00315,13,-0.03054,-0.34907,0.34907,0.13090,0.34907,0.34907,1900.0,1900.0,1430.0,1700.0,1600.0,1500.0,1180.0,0.10000,0.10000,24.95046,1.53459,-0.00312,0.21883,164.37000,23.43868,4.94752
226.14842,2,10.15751,-0.00000,12.55242,0.00000,0.00000,0.00000,0.00000,0.00000,0.03755,-0.69254,0.00000,-0.00025,0.00000,10.14945,0.19561,0.35398,7.83058,-6.49665,0.00000,4.48033,-3.71484,0.00000,0.00000,-0.00927,0.00000,0.08573,-0.00000,0.00322,13,-0.03011,-0.34907,0.34907,0.13090,0.34907,0.34907,1900.0,1900.0,1431.0,1700.0,1600.0,1500.0,1180.0,0.10000,0.10000,25.01605,1.53881,-0.00468,0.21952,163.94472,23.38744,4.92118
226.24997,2,10.16708,-0.00000,12.41914,0.00000,0.00000,0.00000,0.00000,0.00000,0.03750,-0.69254,0.00000,-0.00062,0.00000,10.16409,0.12414,0.21295,7.83693,-6.50192,0.00000,5.26992,-4.36993,0.00000,0.00000,-0.00631,0.00000,0.08690,-0.00000,0.00326,13,-0.03011,-0.34907,0.34907,0.13090,0.34907,0.34907,1900.0,1900.0,1431.0,1700.0,1600.0,1500.0,1180.0,0.10000,0.10000,24.99292,1.53719,-0.00431,0.21924,164.08061,23.40230,4.93046
226.35152,2,10.25393,-0.00000,10.98609,0.00000,0.00000,0.00000,0.00000,0.00000,0.03745,-0.69254,0.00000,-0.00044,0.00000,10.24289,0.15046,0.45143,7.84276,-6.50675,0.00000,6.06013,-5.02552,0.00000,0.00000,0.00786,0.00000,0.07607,-0.00000,0.00285,13,-0.03011,-0.34907,0.34907,0.13090,0.34907,0.34907,1900.0,1900.0,1431.0,1700.0,1600.0,1500.0,1180.0,0.10000,0.10000,24.78313,1.52459,-0.00317,0.21701,165.52852,23.56128,5.01506
226.45306,2,10.32454,-0.00000,9.78467,0.00000,0.00000,0.00000,0.00000,0.00000,0.03739,-0.69254,0.00000,-0.00088,0.00000,10.31798,0.12357,0.34642,7.84885,-6.51180,0.00000,6.85093,-5.68161,0.00000,0.00000,0.01253,0.00000,0.07326,-0.00000,0.00274,13,-0.02967,-0.34907,0.34907,0.13090,0.34907,0.34907,1900.0,1900.0,1432.0,1700.0,1600.0,1500.0,1180.0,0.10000,0.10000,24.61258,1.51477,-0.00337,0.21523,166.73465,23.69107,5.08435
226.55461,2,10.19522,-0.00000,12.04276,0.00000,0.00000,0.00000,0.00000,0.00000,0.03728,-0.69254,0.00000,-0.00132,0.00000,10.18439,0.35292,0.31015,7.85487,-6.51679,0.00000,7.64234,-6.33821,0.00000,0.00000,-0.00517,0.00000,0.03729,-0.00000,0.00139,13,-0.02967,-0.34907,0.34907,0.13090,0.34907,0.34907,1900.0,1900.0,1432.0,1700.0,1600.0,1500.0,1180.0,0.10000,0.10000,24.92496,1.53250,-0.00443,0.21838,164.48672,23.43875,4.95779
226.65616,2,10.32430,-0.00000,9.86514,0.00000,0.00000,0.00000,0.00000,0.00000,0.03715,-0.69254,0.00000,-0.00124,0.00000,10.31423,0.19991,0.40975,7.86055,-6.52150,0.00000,0.61977,-0.51295,0.00000,0.00000,0.00876,0.00000,0.08100,-0.00000,0.00301,13,-0.02923,-0.34907,0.34907,0.13090,0.34907,0.34907,1900.0,1900.0,1433.0,1700.0,1600.0,1500.0,1180.0,0.10000,0.10000,24.61315,1.51411,-0.00388,0.21507,166.65425,23.67191,5.08412
226.75771,2,10.26148,-0.00000,11.01339,0.00000,0.00000,0.00000,0.00000,0.00000,0.03699,-0.69254,0.00000,-0.00170,0.00000,10.25400,0.16983,0.35317,7.86710,-6.52694,0.00000,1.41237,-1.17053,0.00000,0.00000,0.00245,0.00000,0.10825,-0.00000,0.00401,13,-0.02923,-0.18914,0.18914,0.04843,0.34907,0.18914,1649.0,1649.0,1433.0,1574.0,1600.0,1500.0,1180.0,0.10000,0.10000,24.76489,1.52220,-0.00402,0.21013,165.51196,22.84810,1.98129
226.85925,2,10.22113,-0.00000,11.77754,0.00000,0.00000,0.00000,0.00000,0.00000,0.03682,-0.69254,0.00000,-0.00159,0.00000,10.21098,0.19708,0.41054,7.87639,-6.53464,0.00000,2.20578,-1.82879,0.00000,0.00000,-0.00151,0.00000,0.11435,-0.00000,0.00421,13,-0.02923,-0.09338,0.09338,0.03469,0.34907,0.09338,1607.0,1607.0,1433.0,1553.0,1600.0,1500.0,1180.0,0.10000,0.10000,24.86237,1.52722,-0.00406,0.20879,164.75435,22.52417,1.35095
226.96080,2,10.26780,-0.00000,11.23997,0.00000,0.00000,0.00000,0.00000,0.00000,0.03672,-0.69254,0.00000,0.00037,0.00000,10.25938,0.17381,0.37760,7.88580,-6.54246,0.00000,3.00015,-2.48783,0.00000,0.00000,0.04414,0.00000,0.12042,-0.00000,0.00442,13,-0.03142,-0.08639,0.08639,0.03207,0.34907,0.08639,1599.0,1599.0,1428.0,1549.0,1600.0,1500.0,1180.0,0.10000,0.10000,24.74965,1.51860,0.00273,0.20738,165.32417,22.57705,1.26353
